Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description,Source,AssetStatus,ODPCategories,ODPCategories_Keywords
Scottish Vacant and Derelict Land Survey 2015,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20151,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Scottish_Vacant_and_Derelict_Land_Survey_2015/FeatureServer/4,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,7417,B,ARCGIS GEOSERVICE,,2015;derelict;land;scottish;vacant,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking. See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2015,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20151,https://open-data-perth-kinross.hub.arcgis.com/datasets/aec2b52620694b17a3b993864540958a_4.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,221,B,CSV,,2015;derelict;land;scottish;vacant,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking. See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2015,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20151,https://open-data-perth-kinross.hub.arcgis.com/datasets/aec2b52620694b17a3b993864540958a_4.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,221,B,GEOJSON,,2015;derelict;land;scottish;vacant,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking. See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2015,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20151,https://open-data-perth-kinross.hub.arcgis.com/datasets/aec2b52620694b17a3b993864540958a_4.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,221,B,ZIP,,2015;derelict;land;scottish;vacant,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking. See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2015,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20151,https://open-data-perth-kinross.hub.arcgis.com/datasets/aec2b52620694b17a3b993864540958a_4.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,221,B,KML,,2015;derelict;land;scottish;vacant,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the SG for checking. See https://www.gov.scot/binaries/content/documents/govscot/publications/statistics/2019/08/scottish-vacant-and-derelict-land-survey-guidance-notes/documents/scottish-vacant-and-derelict-land-survey-guidance-notes/scottish-vacant-and-derelict-land-survey-guidance-notes/govscot%3Adocument/Scottish%2BVacant%2Band%2BDerelict%2BLand%2BSurvey%2B2020%2B-%2BAdmin%2B-%2BGuidance.pdf</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2016,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20161,https://open-data-perth-kinross.hub.arcgis.com/maps/fa0634fb6f0c4d88af0d5d8de394438f_6,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41672,B,HTML,,2016;vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the </span><span>Scottish Government</span><span> for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2016,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20161,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Scottish_Vacant_and_Derelict_Land_Survey_2016/FeatureServer/6,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,6940,B,ARCGIS GEOSERVICE,,2016;vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the </span><span>Scottish Government</span><span> for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2016,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20161,https://open-data-perth-kinross.hub.arcgis.com/datasets/fa0634fb6f0c4d88af0d5d8de394438f_6.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,2016;vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the </span><span>Scottish Government</span><span> for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2016,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20161,https://open-data-perth-kinross.hub.arcgis.com/datasets/fa0634fb6f0c4d88af0d5d8de394438f_6.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,2016;vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the </span><span>Scottish Government</span><span> for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2016,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20161,https://open-data-perth-kinross.hub.arcgis.com/datasets/fa0634fb6f0c4d88af0d5d8de394438f_6.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,2016;vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the </span><span>Scottish Government</span><span> for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2016,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20161,https://open-data-perth-kinross.hub.arcgis.com/datasets/fa0634fb6f0c4d88af0d5d8de394438f_6.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,2016;vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the </span><span>Scottish Government</span><span> for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20171,https://open-data-perth-kinross.hub.arcgis.com/maps/d4b4b4941f814b58901482645c500568_5,ArcGIS Hub Dataset,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,41674,B,HTML,,vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the Scottish Government for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20171,https://services-eu1.arcgis.com/WD0cvOmDKf7CA0Xy/arcgis/rest/services/Scottish_Vacant_and_Derelict_Land_Survey_2017/FeatureServer/5,ArcGIS GeoService,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,7159,B,ARCGIS GEOSERVICE,,vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the Scottish Government for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20171,https://open-data-perth-kinross.hub.arcgis.com/datasets/d4b4b4941f814b58901482645c500568_5.csv?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,CSV,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,CSV,,vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the Scottish Government for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20171,https://open-data-perth-kinross.hub.arcgis.com/datasets/d4b4b4941f814b58901482645c500568_5.geojson?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,GeoJSON,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,GEOJSON,,vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the Scottish Government for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20171,https://open-data-perth-kinross.hub.arcgis.com/datasets/d4b4b4941f814b58901482645c500568_5.zip?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,Shapefile,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,ZIP,,vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the Scottish Government for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
Scottish Vacant and Derelict Land Survey 2017,Perth & Kinross Council,https://data.pkc.gov.uk/dataset/scottish-vacant-and-derelict-land-survey-20171,https://open-data-perth-kinross.hub.arcgis.com/datasets/d4b4b4941f814b58901482645c500568_5.kml?outSR=%7B%22latestWkid%22%3A27700%2C%22wkid%22%3A27700%7D,KML,2023-03-29T00:00:00.000Z,2023-03-29T00:00:00.000Z,0,B,KML,,vacant and derelict land,,No licence,<div style='text-align:Left;font-size:12pt'><p><span>A survey issued by the Scottish Government to establish the extent &amp; state of vacant &amp; derelict land in Scotland. Local Authorities return data to the Scottish Government for checking.</span></p></div>,ckan API,,Food and Environment;Housing and Estates,"{'Food and Environment': ['land'], 'Housing and Estates': ['scottish vacant and derelict land', 'vacant and derelict land']}"
